label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7080997824668884,0.7963578701019287,-5.855876565874496e-07,0.8351748585700989,0.7159256339073181,-0.045297589153051376,0.9144760370254517,0.5645804405212402,-0.055866118520498276,0.9169521331787109,0.4333011507987976,-0.06836837530136108,0.910507321357727,0.32620856165885925,-0.07406897842884064,0.8167996406555176,0.4557386338710785,-0.003928612917661667,0.8454413414001465,0.36670932173728943,-0.08220874518156052,0.8483676910400391,0.4621470868587494,-0.1269334852695465,0.845466673374176,0.5552740097045898,-0.1388448178768158,0.7299349904060364,0.46985042095184326,-0.005822213366627693,0.7676239013671875,0.3881746232509613,-0.09389691799879074,0.7735834717750549,0.5173444747924805,-0.11698860675096512,0.7797377705574036,0.6220355033874512,-0.10551254451274872,0.6449669003486633,0.4962863624095917,-0.02118956483900547,0.6911091208457947,0.44312363862991333,-0.11429453641176224,0.7027578949928284,0.5797947645187378,-0.10318974405527115,0.711197555065155,0.6734945178031921,-0.06375720351934433,0.5575245022773743,0.5351808667182922,-0.039609674364328384,0.6116055250167847,0.4934317469596863,-0.10226641595363617,0.6340473294258118,0.5915570855140686,-0.08890543133020401,0.6447901725769043,0.6599227786064148,-0.05732346326112747
A,0.7022573947906494,0.7946248054504395,-5.274010277389607e-07,0.8236099481582642,0.7239589095115662,-0.045696623623371124,0.9031139612197876,0.5717515349388123,-0.05739128217101097,0.9093970656394958,0.44224411249160767,-0.07060783356428146,0.9050219655036926,0.33690953254699707,-0.07628476619720459,0.8112151026725769,0.45878827571868896,-0.011853390373289585,0.8412295579910278,0.36831313371658325,-0.08892638236284256,0.8406733870506287,0.46962159872055054,-0.13023605942726135,0.8333723545074463,0.5646276473999023,-0.13951510190963745,0.7240720987319946,0.4744158983230591,-0.013232135213911533,0.762912392616272,0.39574360847473145,-0.09842167794704437,0.7698631882667542,0.5223677158355713,-0.1199774220585823,0.7734488248825073,0.6255080699920654,-0.10862348228693008,0.6392358541488647,0.5015516877174377,-0.02720729261636734,0.6857892274856567,0.45104289054870605,-0.11701942980289459,0.6990996599197388,0.5854633450508118,-0.1058998852968216,0.706330418586731,0.6775569319725037,-0.06796883791685104,0.55253005027771,0.5390859842300415,-0.04398147761821747,0.6069207191467285,0.5008389949798584,-0.10341165959835052,0.6279056072235107,0.5989912748336792,-0.08955830335617065,0.6372107267379761,0.6678556799888611,-0.05868176370859146
A,0.700689435005188,0.8083401918411255,-5.059444561084092e-07,0.8190761804580688,0.7328742742538452,-0.04691674932837486,0.8966699838638306,0.583416223526001,-0.05898553133010864,0.9038467407226562,0.4542788565158844,-0.07194668054580688,0.8982283473014832,0.34688037633895874,-0.07721175998449326,0.8006763458251953,0.4734456539154053,-0.01516345702111721,0.830222487449646,0.380881130695343,-0.09242329746484756,0.8319166302680969,0.4876227378845215,-0.13128414750099182,0.8265844583511353,0.5844156742095947,-0.13817286491394043,0.7163181900978088,0.4882979393005371,-0.015460118651390076,0.7533754110336304,0.4026866555213928,-0.10086704045534134,0.7596050500869751,0.5326756834983826,-0.12022034078836441,0.7624500393867493,0.6370445489883423,-0.10661841928958893,0.631608784198761,0.5161455869674683,-0.028287248685956,0.674812912940979,0.45875900983810425,-0.11955434828996658,0.6902158260345459,0.5961552262306213,-0.1066184937953949,0.6993230581283569,0.6902836561203003,-0.06628062576055527,0.5430341958999634,0.5557311177253723,-0.04380350559949875,0.5936249494552612,0.5119885206222534,-0.10572723299264908,0.6178592443466187,0.6085873246192932,-0.09185454249382019,0.6274164915084839,0.6766336560249329,-0.060041267424821854
A,0.6891608238220215,0.8080219030380249,-4.350886229076423e-07,0.8092613816261292,0.7433724403381348,-0.049015458673238754,0.8969823122024536,0.600572943687439,-0.06353852897882462,0.9071438312530518,0.47189491987228394,-0.07787290960550308,0.8985644578933716,0.3676462173461914,-0.08578412234783173,0.8100537657737732,0.49159255623817444,-0.02343178540468216,0.8312965631484985,0.4044923484325409,-0.09798404574394226,0.8263363242149353,0.503102719783783,-0.13567641377449036,0.8206199407577515,0.5960531234741211,-0.1437923014163971,0.7228058576583862,0.5040560960769653,-0.024197760969400406,0.7547246813774109,0.42257755994796753,-0.10980704426765442,0.7559736371040344,0.5496812462806702,-0.13037791848182678,0.7563348412513733,0.6524608731269836,-0.11898256838321686,0.6384146809577942,0.5301464200019836,-0.036474645137786865,0.6715713143348694,0.46971985697746277,-0.12872327864170074,0.6824337244033813,0.6038076877593994,-0.11667811870574951,0.6896870732307434,0.6968043446540833,-0.07849128544330597,0.5512478947639465,0.5668197870254517,-0.05112633481621742,0.5879416465759277,0.5220514535903931,-0.11638117581605911,0.6098617911338806,0.6182506084442139,-0.10349039733409882,0.6239398121833801,0.6867086887359619,-0.07279298454523087
A,0.6901677846908569,0.8092886209487915,-3.945474418287631e-07,0.804395318031311,0.7627933025360107,-0.04834982752799988,0.897196888923645,0.6192243099212646,-0.05843149870634079,0.9083734750747681,0.48983195424079895,-0.06791818141937256,0.9026724696159363,0.3865416646003723,-0.07149390876293182,0.8060621619224548,0.5072718262672424,-0.02008814737200737,0.8274895548820496,0.4186655580997467,-0.09331203252077103,0.8241831660270691,0.5152039527893066,-0.12971597909927368,0.8171722292900085,0.6047952771186829,-0.13623765110969543,0.7204967737197876,0.5180241465568542,-0.018875757232308388,0.7510431408882141,0.44062328338623047,-0.10097058862447739,0.7513802647590637,0.5679407715797424,-0.11982110142707825,0.7488024234771729,0.665925920009613,-0.10734081268310547,0.6371126174926758,0.5428605675697327,-0.02953205816447735,0.6692298650741577,0.4862281382083893,-0.11913647502660751,0.6771906018257141,0.6207484602928162,-0.10783421993255615,0.6808724403381348,0.7108368873596191,-0.07045508921146393,0.5500684976577759,0.5773112177848816,-0.04242892935872078,0.5857104063034058,0.5388623476028442,-0.10558989644050598,0.6056182980537415,0.6351678371429443,-0.09427431970834732,0.6172416806221008,0.7015134692192078,-0.06495317071676254
A,0.6900697350502014,0.8277683258056641,-4.757609985972522e-07,0.8040595054626465,0.7793636918067932,-0.04711976647377014,0.8943732380867004,0.6337255239486694,-0.0568026639521122,0.9045153856277466,0.5057290196418762,-0.0652056410908699,0.9014352560043335,0.40413224697113037,-0.06754709035158157,0.8074135780334473,0.5209304690361023,-0.021245919167995453,0.8236681222915649,0.43734484910964966,-0.09107103198766708,0.8178228735923767,0.5413258075714111,-0.12501195073127747,0.8111600875854492,0.6310797929763794,-0.13084274530410767,0.7202955484390259,0.5328083038330078,-0.01993335597217083,0.7453838586807251,0.4559180736541748,-0.09800826013088226,0.7455528974533081,0.5852143168449402,-0.11487290263175964,0.7443757057189941,0.6820248365402222,-0.10218257457017899,0.6361329555511475,0.5595718622207642,-0.029781773686408997,0.663030207157135,0.5007338523864746,-0.11558794975280762,0.6731381416320801,0.6345379948616028,-0.10304456204175949,0.6784049272537231,0.7231187224388123,-0.06621769815683365,0.5501819849014282,0.5968064069747925,-0.041710689663887024,0.5797245502471924,0.5537688732147217,-0.10364209115505219,0.6002714037895203,0.649825930595398,-0.09176822751760483,0.6118757724761963,0.7156977653503418,-0.062497854232788086
A,0.6778665781021118,0.8545222878456116,-5.509694460670289e-07,0.7935751080513,0.8010097146034241,-0.04931515082716942,0.8856052160263062,0.6573155522346497,-0.061077751219272614,0.9027187824249268,0.5281665325164795,-0.07174864411354065,0.8972828984260559,0.42155706882476807,-0.07568313926458359,0.8014637231826782,0.5415817499160767,-0.017959121614694595,0.8242482542991638,0.45308250188827515,-0.08840791136026382,0.8156927824020386,0.5527886152267456,-0.12376800924539566,0.8063887357711792,0.6442471146583557,-0.13018691539764404,0.7162060141563416,0.5521970391273499,-0.015423472970724106,0.7457235455513,0.46967512369155884,-0.09383345395326614,0.7440328001976013,0.596223771572113,-0.11163035035133362,0.7404545545578003,0.6953566074371338,-0.09917822480201721,0.6319200992584229,0.5768049955368042,-0.024509763345122337,0.6618914604187012,0.5164430141448975,-0.10999151319265366,0.671801745891571,0.6504097580909729,-0.09663008898496628,0.6750746965408325,0.7403966188430786,-0.058885980397462845,0.5441963076591492,0.6116465926170349,-0.03613471984863281,0.5783568620681763,0.5656789541244507,-0.09622345864772797,0.5991060733795166,0.6618788242340088,-0.08222846686840057,0.6083076000213623,0.7280259728431702,-0.051655568182468414
A,0.6700549125671387,0.8726733922958374,-5.656684152199887e-07,0.7849850058555603,0.8182049989700317,-0.050923965871334076,0.8793025612831116,0.6733706593513489,-0.06306084990501404,0.8990911245346069,0.5419871211051941,-0.07367664575576782,0.8963295221328735,0.43441134691238403,-0.07717582583427429,0.8003760576248169,0.5580481886863708,-0.020716723054647446,0.8228429555892944,0.466707706451416,-0.09253069013357162,0.8096756935119629,0.5662049055099487,-0.12806978821754456,0.7990570664405823,0.6579943299293518,-0.13433748483657837,0.7131314277648926,0.5675593018531799,-0.01760835386812687,0.7387977242469788,0.4824356436729431,-0.09830277413129807,0.7347829341888428,0.6094584465026855,-0.11550267785787582,0.7333791851997375,0.7091311812400818,-0.10186038911342621,0.6274431943893433,0.5912309885025024,-0.02637426368892193,0.6526245474815369,0.5285036563873291,-0.11342733353376389,0.6628746390342712,0.6642184853553772,-0.09985896944999695,0.6703536510467529,0.7550889253616333,-0.06157410144805908,0.5390099287033081,0.62534099817276,-0.03784473240375519,0.5698426961898804,0.5816278457641602,-0.09980890154838562,0.5918934941291809,0.679468035697937,-0.08706218004226685,0.6059049367904663,0.7459234595298767,-0.05685935541987419
A,0.6700873374938965,0.8862812519073486,-5.346923330762365e-07,0.7856307625770569,0.8271102905273438,-0.047375135123729706,0.8774937987327576,0.685371994972229,-0.0599491260945797,0.8947939276695251,0.5553799867630005,-0.07226931303739548,0.8925935626029968,0.4496317505836487,-0.07812695950269699,0.7947322726249695,0.5746803283691406,-0.019753627479076385,0.8166533708572388,0.47974973917007446,-0.0931515172123909,0.8055539131164551,0.5776717662811279,-0.13032954931259155,0.7956570982933044,0.6681517958641052,-0.13784031569957733,0.7080197334289551,0.5841680765151978,-0.019620798528194427,0.7351847290992737,0.4946662187576294,-0.10246212780475616,0.7312778234481812,0.6199870109558105,-0.12204159796237946,0.7283841967582703,0.7207555770874023,-0.11011438816785812,0.6233047842979431,0.6070489287376404,-0.030803585425019264,0.6496095061302185,0.5399101376533508,-0.11992871016263962,0.6585736870765686,0.674736499786377,-0.1067354828119278,0.6647360920906067,0.767371416091919,-0.06826598197221756,0.534798264503479,0.639631986618042,-0.04428999125957489,0.5642560124397278,0.5875623822212219,-0.1070544496178627,0.5856360793113708,0.6847705841064453,-0.09310970455408096,0.5989718437194824,0.7544814348220825,-0.061981938779354095
A,0.6552940607070923,0.8896539211273193,-6.150665399218269e-07,0.7733949422836304,0.8353033065795898,-0.04848818480968475,0.8733963966369629,0.6940968632698059,-0.0599132776260376,0.8925571441650391,0.5615045428276062,-0.06973443925380707,0.8867364525794983,0.45467787981033325,-0.0730312243103981,0.7909720540046692,0.582649827003479,-0.023373423144221306,0.8129680752754211,0.48608914017677307,-0.0936342254281044,0.7989574074745178,0.582676887512207,-0.12754938006401062,0.7887157797813416,0.6729221343994141,-0.13335950672626495,0.704045832157135,0.5918772220611572,-0.021112382411956787,0.731100857257843,0.503039538860321,-0.10077720880508423,0.7232712507247925,0.6291573643684387,-0.11740493029356003,0.7198691368103027,0.7293289303779602,-0.10387024283409119,0.6193443536758423,0.6149019002914429,-0.029878148809075356,0.6438692212104797,0.5491887927055359,-0.11589537560939789,0.6509850025177002,0.6831256747245789,-0.1017896980047226,0.6580581068992615,0.7735913991928101,-0.06360599398612976,0.5306624174118042,0.6484357714653015,-0.04096819832921028,0.5592130422592163,0.5999727845191956,-0.1027495488524437,0.5794260501861572,0.6987809538841248,-0.0894988626241684,0.5929378867149353,0.7672763466835022,-0.05913490056991577
A,0.6529794335365295,0.8967028856277466,-5.828377425132203e-07,0.7728956341743469,0.8398796916007996,-0.05086967349052429,0.8702926635742188,0.6968511343002319,-0.06236232817173004,0.8877997994422913,0.5663233995437622,-0.07224488258361816,0.8852907419204712,0.46050888299942017,-0.0753801241517067,0.7895680069923401,0.5840091109275818,-0.02058417722582817,0.8063419461250305,0.49415019154548645,-0.09422141313552856,0.793032169342041,0.5935354232788086,-0.13138963282108307,0.7851454615592957,0.6859184503555298,-0.138221874833107,0.7012777924537659,0.5932366251945496,-0.016531817615032196,0.7242900729179382,0.5087618827819824,-0.09980031847953796,0.7158579230308533,0.6349937915802002,-0.11798586696386337,0.7149106860160828,0.7359440922737122,-0.10377249121665955,0.6150469183921814,0.6162342429161072,-0.024368412792682648,0.6363994479179382,0.551601231098175,-0.11335430294275284,0.642390251159668,0.6860883235931396,-0.10101381689310074,0.6517717242240906,0.7778509259223938,-0.06237397715449333,0.5259028673171997,0.6494776010513306,-0.034884992986917496,0.5535348057746887,0.608715832233429,-0.0991612896323204,0.5746486186981201,0.7065376043319702,-0.08860727399587631,0.5916715264320374,0.7734115123748779,-0.05887947604060173
A,0.6475394368171692,0.9046088457107544,-6.59390991586406e-07,0.7673588395118713,0.8497366309165955,-0.049069829285144806,0.8686634302139282,0.707101583480835,-0.060130275785923004,0.8901431560516357,0.5757300853729248,-0.06978704780340195,0.8861439824104309,0.47057628631591797,-0.07273468375205994,0.7864310145378113,0.5914132595062256,-0.021578146144747734,0.8045392632484436,0.49738797545433044,-0.09335599094629288,0.7866361737251282,0.5976173877716064,-0.12894636392593384,0.7763935923576355,0.6900723576545715,-0.13539302349090576,0.6989963054656982,0.600797712802887,-0.01885288767516613,0.7222250699996948,0.5125680565834045,-0.1008678525686264,0.7108837962150574,0.6397005915641785,-0.11798489093780518,0.7084173560142517,0.7415634393692017,-0.10346872359514236,0.6138734817504883,0.623306930065155,-0.02751985564827919,0.6339578628540039,0.5577718615531921,-0.1151595488190651,0.6386327147483826,0.6929022073745728,-0.10172262787818909,0.6478345990180969,0.7852374911308289,-0.06303221732378006,0.5256943106651306,0.6560238599777222,-0.038748856633901596,0.5518959760665894,0.6107043623924255,-0.10202163457870483,0.5698136687278748,0.7099813222885132,-0.09005925059318542,0.5856362581253052,0.7787798047065735,-0.05990011245012283
A,0.6150936484336853,0.82027268409729,-1.7572625665707164e-06,0.747686505317688,0.695696234703064,-0.1006002426147461,0.8219238519668579,0.5327272415161133,-0.165796160697937,0.823493480682373,0.40011367201805115,-0.2287774682044983,0.8166239261627197,0.2796896696090698,-0.28298625349998474,0.6852940917015076,0.3970925509929657,-0.08978766947984695,0.7383490204811096,0.31990954279899597,-0.22000788152217865,0.7448201775550842,0.440822571516037,-0.3065909743309021,0.7401283979415894,0.5508145689964294,-0.3509681820869446,0.5733543634414673,0.41731855273246765,-0.0849141925573349,0.6421730518341064,0.35988759994506836,-0.22634558379650116,0.6534137725830078,0.5126489996910095,-0.28630927205085754,0.6564795970916748,0.6415261626243591,-0.3034336566925049,0.4740664064884186,0.44644567370414734,-0.09778159856796265,0.5553815364837646,0.4254555404186249,-0.22293485701084137,0.5719283819198608,0.5681536197662354,-0.24984610080718994,0.5735358595848083,0.6837259531021118,-0.24066060781478882,0.38402020931243896,0.48532676696777344,-0.11956563591957092,0.44748178124427795,0.4752274751663208,-0.19265416264533997,0.48700273036956787,0.5773505568504333,-0.20462428033351898,0.5024238228797913,0.6575835347175598,-0.1977498084306717
